time,x,y,row,col,coverage,collision_count,v,w
10.11,-1.014,-0.550,3,1,0.046,1,0.212,-0.199
10.24,-0.990,-0.537,3,1,0.046,1,0.220,-0.071
10.37,-0.967,-0.524,3,1,0.046,1,0.179,0.057
10.50,-0.950,-0.513,3,1,0.046,1,0.106,0.185
10.62,-0.939,-0.507,3,1,0.046,1,0.066,0.263
10.75,-0.934,-0.503,3,1,0.046,1,0.031,0.314
10.88,-0.931,-0.501,3,1,0.046,1,0.015,0.229
11.01,-0.930,-0.500,3,1,0.046,1,0.015,0.101
11.14,-0.928,-0.499,3,1,0.046,1,0.016,-0.027
11.26,-0.927,-0.497,3,1,0.046,1,0.015,-0.155
11.39,-0.925,-0.496,3,1,0.046,1,0.015,-0.283
11.52,-0.923,-0.495,3,1,0.046,1,0.018,-0.411
11.65,-0.920,-0.493,3,1,0.046,1,0.050,-0.283
11.78,-0.913,-0.489,3,1,0.046,1,0.091,-0.155
11.90,-0.904,-0.484,3,1,0.046,1,0.090,-0.027
12.03,-0.894,-0.479,3,2,0.046,1,0.048,0.101
12.16,-0.888,-0.476,3,2,0.046,1,0.035,-0.027
12.29,-0.884,-0.474,3,2,0.046,1,0.044,-0.091
12.42,-0.879,-0.471,3,2,0.046,1,0.054,-0.219
12.54,-0.872,-0.468,3,2,0.046,1,0.058,-0.283
12.67,-0.863,-0.463,3,2,0.046,1,0.109,-0.155
12.80,-0.850,-0.458,3,2,0.046,1,0.099,-0.091
12.93,-0.838,-0.453,3,2,0.046,1,0.097,-0.091
13.06,-0.826,-0.448,4,2,0.056,1,0.103,-0.219
13.18,-0.813,-0.443,4,2,0.056,1,0.122,-0.347
13.31,-0.798,-0.438,4,2,0.056,1,0.145,-0.475
13.44,-0.777,-0.433,4,2,0.056,1,0.222,-0.411
13.57,-0.751,-0.427,4,2,0.056,1,0.239,-0.347
13.70,-0.725,-0.421,4,2,0.056,1,0.205,-0.475
13.82,-0.701,-0.416,4,2,0.056,1,0.188,-0.539
13.95,-0.679,-0.413,4,2,0.056,1,0.188,-0.539
14.08,-0.656,-0.412,4,3,0.065,1,0.222,-0.411
14.21,-0.630,-0.410,4,3,0.065,1,0.257,-0.283
14.34,-0.602,-0.407,4,3,0.065,1,0.274,-0.219
14.46,-0.574,-0.405,4,3,0.065,2,0.291,-0.155
14.59,-0.546,-0.403,4,3,0.065,2,0.257,-0.283
14.72,-0.519,-0.401,4,3,0.065,2,0.222,-0.411
14.85,-0.495,-0.399,4,3,0.065,2,0.188,-0.539
14.98,-0.477,-0.398,4,3,0.065,2,0.172,-0.598
15.10,-0.461,-0.397,4,3,0.065,2,0.172,-0.598
15.23,-0.445,-0.396,4,4,0.074,2,0.174,-0.589
15.36,-0.429,-0.395,4,4,0.074,2,0.178,-0.575
15.49,-0.412,-0.395,4,4,0.074,2,0.179,-0.572
15.62,-0.395,-0.394,4,4,0.074,2,0.179,-0.570
15.74,-0.379,-0.393,4,4,0.074,2,0.177,-0.580
15.87,-0.362,-0.392,4,4,0.074,2,0.175,-0.585
16.00,-0.345,-0.391,4,4,0.074,2,0.176,-0.583
16.13,-0.328,-0.390,4,4,0.074,2,0.172,-0.598
16.26,-0.312,-0.389,4,4,0.074,2,0.181,-0.565
16.38,-0.295,-0.388,4,4,0.074,2,0.176,-0.582
16.51,-0.279,-0.388,4,4,0.074,2,0.171,-0.599
16.64,-0.262,-0.387,4,4,0.074,2,0.171,-0.602
16.77,-0.246,-0.386,4,4,0.074,2,0.176,-0.583
16.90,-0.230,-0.385,4,4,0.074,2,0.174,-0.591
17.02,-0.214,-0.384,4,5,0.083,2,0.178,-0.575
17.15,-0.198,-0.383,4,5,0.083,2,0.177,-0.577
17.28,-0.182,-0.383,4,5,0.083,2,0.177,-0.577
17.41,-0.166,-0.382,4,5,0.083,2,0.177,-0.577
17.54,-0.150,-0.381,4,5,0.083,2,0.175,-0.586
17.66,-0.134,-0.380,4,5,0.083,2,0.175,-0.586
17.79,-0.118,-0.379,4,5,0.083,2,0.176,-0.584
17.92,-0.103,-0.378,4,5,0.083,2,0.175,-0.584
18.05,-0.087,-0.377,4,5,0.083,2,0.174,-0.589
18.18,-0.071,-0.376,4,5,0.083,2,0.174,-0.589
18.30,-0.056,-0.375,4,5,0.083,2,0.173,-0.595
18.43,-0.041,-0.375,4,5,0.083,2,0.173,-0.594
18.56,-0.025,-0.374,4,5,0.083,2,0.173,-0.594
18.69,-0.010,-0.373,4,5,0.083,2,0.173,-0.594
18.82,0.005,-0.372,4,6,0.093,2,0.172,-0.597
18.94,0.020,-0.371,4,6,0.093,2,0.171,-0.602
19.07,0.035,-0.370,4,6,0.093,2,0.171,-0.602
19.20,0.050,-0.369,4,6,0.093,2,0.171,-0.602
19.33,0.064,-0.368,4,6,0.093,2,0.154,-0.666
19.46,0.075,-0.368,4,6,0.093,2,0.154,-0.666
19.58,0.086,-0.367,4,6,0.093,2,0.119,-0.794
19.71,0.092,-0.367,4,6,0.093,2,0.106,-0.843
19.84,0.096,-0.366,4,6,0.093,2,0.098,-0.872
19.97,0.098,-0.366,4,6,0.093,2,0.083,-0.928
20.10,0.099,-0.366,4,6,0.093,2,0.075,-0.957
20.22,0.100,-0.366,4,6,0.093,2,0.088,-0.911
20.35,0.103,-0.366,4,6,0.093,2,0.095,-0.883
20.48,0.106,-0.366,4,6,0.093,2,0.083,-0.928
20.61,0.107,-0.366,4,6,0.093,2,0.084,-0.925
20.74,0.109,-0.366,4,6,0.093,2,0.086,-0.918
20.86,0.111,-0.366,4,6,0.093,2,0.086,-0.917
20.99,0.113,-0.365,4,6,0.093,2,0.087,-0.913
21.12,0.114,-0.365,4,6,0.093,2,0.080,-0.938
21.25,0.115,-0.365,4,6,0.093,2,0.077,-0.951
21.38,0.115,-0.365,4,6,0.093,2,0.083,-0.929
21.50,0.116,-0.365,4,6,0.093,2,0.078,-0.946
21.63,0.116,-0.365,4,6,0.093,2,0.076,-0.955
21.76,0.116,-0.365,4,6,0.093,2,0.084,-0.926
21.89,0.118,-0.365,4,6,0.093,2,0.108,-0.835
22.02,0.124,-0.365,4,6,0.093,2,0.115,-0.808
22.14,0.130,-0.365,4,6,0.093,2,0.107,-0.839
22.27,0.135,-0.364,4,6,0.093,2,0.104,-0.850
22.40,0.139,-0.364,4,6,0.093,2,0.092,-0.894
22.53,0.141,-0.364,4,6,0.093,2,0.086,-0.917
22.66,0.142,-0.364,4,6,0.093,2,0.084,-0.925
22.78,0.143,-0.364,4,6,0.093,2,0.083,-0.928
22.91,0.145,-0.364,4,6,0.093,2,0.083,-0.930
23.04,0.146,-0.364,4,6,0.093,2,0.082,-0.931
23.17,0.147,-0.364,4,6,0.093,2,0.082,-0.931
23.30,0.148,-0.364,4,6,0.093,2,0.082,-0.931
23.42,0.149,-0.363,4,6,0.093,2,0.083,-0.927
23.55,0.150,-0.363,4,6,0.093,2,0.084,-0.924
23.68,0.151,-0.363,4,6,0.093,2,0.085,-0.923
23.81,0.153,-0.363,4,6,0.093,2,0.085,-0.922
23.94,0.154,-0.363,4,6,0.093,2,0.085,-0.921
24.06,0.155,-0.363,4,6,0.093,2,0.085,-0.921
24.19,0.157,-0.363,4,6,0.093,2,0.085,-0.920
24.32,0.158,-0.363,4,6,0.093,2,0.085,-0.920
24.45,0.160,-0.363,4,6,0.093,2,0.086,-0.919
24.58,0.161,-0.363,4,6,0.093,2,0.086,-0.916
24.70,0.163,-0.363,4,6,0.093,2,0.087,-0.912
24.83,0.165,-0.363,4,6,0.093,2,0.087,-0.914
24.96,0.167,-0.362,4,6,0.093,2,0.087,-0.915
25.09,0.168,-0.362,4,6,0.093,2,0.087,-0.912
25.22,0.170,-0.362,4,6,0.093,2,0.088,-0.909
25.34,0.172,-0.362,4,6,0.093,2,0.089,-0.907
25.47,0.174,-0.362,4,6,0.093,2,0.089,-0.906
25.60,0.177,-0.362,4,6,0.093,2,0.089,-0.905
25.73,0.179,-0.362,4,6,0.093,2,0.089,-0.904
25.86,0.181,-0.362,4,6,0.093,2,0.090,-0.902
25.98,0.183,-0.361,4,6,0.093,2,0.091,-0.898
26.11,0.186,-0.361,4,6,0.093,2,0.092,-0.896
26.24,0.188,-0.361,4,6,0.093,2,0.093,-0.891
26.37,0.191,-0.361,4,6,0.093,2,0.094,-0.888
26.50,0.194,-0.361,4,6,0.093,2,0.094,-0.887
26.62,0.197,-0.361,4,6,0.093,2,0.095,-0.885
26.75,0.200,-0.361,4,6,0.093,2,0.095,-0.884
26.88,0.203,-0.360,4,6,0.093,2,0.095,-0.883
27.01,0.206,-0.360,4,6,0.093,2,0.096,-0.882
27.14,0.210,-0.360,4,6,0.093,2,0.096,-0.881
27.26,0.213,-0.360,4,6,0.093,2,0.096,-0.880
27.39,0.216,-0.360,4,6,0.093,2,0.095,-0.882
27.52,0.219,-0.359,4,6,0.093,2,0.095,-0.883
27.65,0.222,-0.359,4,6,0.093,2,0.095,-0.884
27.78,0.226,-0.359,4,7,0.102,2,0.095,-0.883
27.90,0.229,-0.359,4,7,0.102,2,0.095,-0.882
28.03,0.232,-0.359,4,7,0.102,2,0.096,-0.882
28.16,0.235,-0.358,4,7,0.102,2,0.096,-0.881
28.29,0.238,-0.358,4,7,0.102,2,0.104,-0.850
28.42,0.244,-0.358,4,7,0.102,2,0.125,-0.772
28.54,0.252,-0.357,4,7,0.102,2,0.136,-0.731
28.67,0.263,-0.357,4,7,0.102,2,0.149,-0.681
28.80,0.276,-0.356,4,7,0.102,2,0.153,-0.668
28.93,0.288,-0.355,4,7,0.102,2,0.151,-0.677
29.06,0.300,-0.355,4,7,0.102,2,0.154,-0.664
29.18,0.313,-0.354,4,7,0.102,2,0.150,-0.678
29.31,0.325,-0.353,4,7,0.102,2,0.150,-0.680
29.44,0.338,-0.352,4,7,0.102,2,0.152,-0.671
29.57,0.352,-0.352,4,7,0.102,2,0.187,-0.543
29.70,0.372,-0.350,4,7,0.102,2,0.221,-0.415
29.82,0.398,-0.349,4,7,0.102,2,0.236,-0.359
29.95,0.424,-0.347,4,7,0.102,2,0.231,-0.379
30.08,0.448,-0.345,4,7,0.102,2,0.226,-0.395
30.21,0.472,-0.344,4,8,0.111,2,0.222,-0.412
30.34,0.495,-0.342,4,8,0.111,2,0.210,-0.456
30.46,0.518,-0.341,4,8,0.111,2,0.206,-0.472
30.59,0.540,-0.339,4,8,0.111,2,0.199,-0.495
30.72,0.561,-0.338,4,8,0.111,2,0.213,-0.446
30.85,0.583,-0.337,4,8,0.111,2,0.213,-0.446
30.98,0.604,-0.335,4,8,0.111,2,0.195,-0.512
31.10,0.623,-0.334,4,8,0.111,2,0.192,-0.524
31.23,0.641,-0.333,4,8,0.111,2,0.187,-0.540
31.36,0.658,-0.332,4,8,0.111,2,0.178,-0.577
31.49,0.675,-0.331,4,9,0.120,2,0.174,-0.589
31.62,0.692,-0.330,4,9,0.120,2,0.170,-0.603
31.74,0.708,-0.329,4,9,0.120,2,0.167,-0.617
31.87,0.723,-0.328,4,9,0.120,2,0.165,-0.624
32.00,0.738,-0.327,4,9,0.120,2,0.162,-0.634
32.13,0.751,-0.327,4,9,0.120,2,0.128,-0.762
32.26,0.757,-0.326,4,9,0.120,2,0.100,-0.865
32.38,0.760,-0.326,4,9,0.120,2,0.086,-0.917
32.51,0.761,-0.326,4,9,0.120,2,0.079,-0.944
32.64,0.762,-0.326,4,9,0.120,2,0.075,-0.957
32.77,0.762,-0.326,4,9,0.120,2,0.074,-0.963
32.90,0.763,-0.326,4,9,0.120,2,0.072,-0.968
33.02,0.764,-0.326,4,9,0.120,2,0.072,-0.970
33.15,0.765,-0.326,4,9,0.120,2,0.072,-0.971
33.28,0.765,-0.326,4,9,0.120,2,0.071,-0.973
33.41,0.766,-0.327,4,9,0.120,2,0.071,-0.975
33.54,0.767,-0.328,4,9,0.120,2,0.070,-0.975
33.66,0.768,-0.329,4,9,0.120,2,0.071,-0.974
33.79,0.769,-0.331,4,9,0.120,2,0.071,-0.973
33.92,0.770,-0.333,4,9,0.120,2,0.071,-0.972
34.05,0.771,-0.335,4,9,0.120,2,0.072,-0.971
34.18,0.773,-0.337,4,9,0.120,2,0.072,-0.970
34.30,0.775,-0.341,4,9,0.120,2,0.073,-0.967
34.43,0.778,-0.344,4,9,0.120,2,0.074,-0.963
34.56,0.783,-0.348,4,9,0.120,2,0.098,-0.871
34.69,0.792,-0.354,4,9,0.120,2,0.117,-0.803
34.82,0.804,-0.360,4,9,0.120,2,0.105,-0.848
34.94,0.814,-0.366,4,9,0.120,2,0.082,-0.932
35.07,0.822,-0.372,4,9,0.120,2,0.068,-0.984
35.20,0.828,-0.378,4,9,0.120,2,0.080,-0.938
35.33,0.836,-0.387,4,9,0.120,2,0.115,-0.810
35.46,0.845,-0.400,4,9,0.120,2,0.149,-0.682
35.58,0.855,-0.417,4,9,0.120,2,0.184,-0.554
35.71,0.867,-0.437,4,9,0.120,2,0.218,-0.426
35.84,0.878,-0.462,3,9,0.130,2,0.252,-0.298
35.97,0.891,-0.487,3,9,0.130,2,0.287,-0.170
36.10,0.903,-0.512,3,10,0.139,2,0.321,-0.042
36.22,0.915,-0.537,3,10,0.139,2,0.309,0.086
36.35,0.928,-0.563,3,10,0.139,3,0.327,0.022
36.48,0.940,-0.588,3,10,0.139,3,0.304,-0.106
36.61,0.953,-0.613,3,10,0.139,3,0.270,-0.234
36.74,0.965,-0.639,3,10,0.139,3,0.235,-0.362
36.86,0.976,-0.662,3,10,0.139,3,0.201,-0.490
36.99,0.985,-0.683,2,10,0.148,3,0.181,-0.565
37.12,0.992,-0.704,2,10,0.148,3,0.177,-0.578
37.25,0.997,-0.724,2,10,0.148,3,0.174,-0.590
37.38,1.001,-0.745,2,10,0.148,3,0.140,-0.718
37.50,1.002,-0.761,2,10,0.148,3,0.116,-0.806
37.63,1.003,-0.773,2,10,0.148,3,0.102,-0.860
37.76,1.002,-0.777,2,10,0.148,3,0.093,-0.890
37.89,1.002,-0.780,2,10,0.148,3,0.089,-0.906
38.02,1.002,-0.782,2,10,0.148,3,0.087,-0.915
38.14,1.001,-0.784,2,10,0.148,3,0.085,-0.920
38.27,1.001,-0.786,2,10,0.148,3,0.085,-0.923
38.40,1.000,-0.788,2,10,0.148,3,0.084,-0.925
38.53,0.999,-0.790,2,10,0.148,3,0.083,-0.927
38.66,0.998,-0.793,2,10,0.148,3,0.109,-0.832
38.78,0.996,-0.802,2,10,0.148,3,0.143,-0.704
38.91,0.994,-0.815,2,10,0.148,3,0.126,-0.767
39.04,0.992,-0.825,2,10,0.148,3,0.145,-0.697
39.17,0.989,-0.841,2,10,0.148,3,0.179,-0.569
39.30,0.984,-0.863,2,10,0.148,3,0.197,-0.441
39.42,0.979,-0.886,2,10,0.148,3,0.161,-0.441
39.55,0.973,-0.905,1,10,0.157,3,0.153,-0.313
39.68,0.967,-0.923,1,10,0.157,3,0.128,-0.313
39.81,0.962,-0.936,1,10,0.157,3,0.102,-0.313
39.94,0.957,-0.947,1,10,0.157,3,0.102,-0.185
40.06,0.952,-0.958,1,10,0.157,3,0.087,-0.121
40.19,0.948,-0.966,1,10,0.157,3,0.057,-0.249
40.32,0.945,-0.973,1,10,0.157,3,0.063,-0.121
40.45,0.941,-0.979,1,10,0.157,3,0.036,-0.121
40.58,0.939,-0.984,1,10,0.157,3,0.041,-0.121
40.70,0.936,-0.989,1,10,0.157,3,0.047,-0.121
40.83,0.933,-0.993,1,10,0.157,3,0.044,0.007
40.96,0.931,-0.996,1,10,0.157,3,0.030,-0.121
41.09,0.930,-0.999,1,10,0.157,3,0.016,-0.057
41.22,0.928,-1.002,1,10,0.157,3,0.025,-0.057
41.34,0.927,-1.004,1,10,0.157,3,0.015,-0.121
41.47,0.925,-1.006,1,10,0.157,3,0.016,0.007
41.60,0.924,-1.008,1,10,0.157,3,0.016,-0.057
41.73,0.923,-1.010,1,10,0.157,3,0.016,-0.057
41.86,0.921,-1.012,1,10,0.157,3,0.016,-0.057
41.98,0.920,-1.013,1,10,0.157,3,0.016,0.007
42.11,0.919,-1.015,1,10,0.157,3,0.016,-0.057
42.24,0.918,-1.017,1,10,0.157,3,0.016,-0.057
42.37,0.917,-1.018,1,10,0.157,3,0.016,0.007
42.50,0.916,-1.020,1,10,0.157,3,0.015,-0.121
42.62,0.914,-1.021,1,10,0.157,3,0.016,0.007
42.75,0.913,-1.023,1,10,0.157,3,0.016,-0.057
42.88,0.912,-1.025,1,10,0.157,3,0.016,-0.057
43.01,0.911,-1.026,1,10,0.157,3,0.016,0.007
43.14,0.910,-1.028,1,10,0.157,3,0.015,-0.121
43.26,0.908,-1.029,1,10,0.157,3,0.016,-0.057
43.39,0.907,-1.031,1,10,0.157,3,0.016,0.071
43.52,0.906,-1.032,1,10,0.157,3,0.016,-0.057
43.65,0.905,-1.034,1,10,0.157,3,0.015,-0.121
43.78,0.903,-1.035,1,10,0.157,3,0.016,0.007
43.90,0.902,-1.037,1,10,0.157,3,0.016,-0.057
44.03,0.901,-1.038,1,10,0.157,3,0.016,-0.057
44.16,0.900,-1.040,1,9,0.167,3,0.016,0.007
44.29,0.898,-1.041,1,9,0.167,3,0.015,-0.121
44.42,0.897,-1.043,1,9,0.167,3,0.016,-0.057
44.54,0.896,-1.044,1,9,0.167,3,0.016,0.071
44.67,0.894,-1.046,1,9,0.167,3,0.016,-0.057
44.80,0.893,-1.047,1,9,0.167,3,0.015,-0.121
44.93,0.892,-1.049,1,9,0.167,3,0.016,0.007
45.06,0.891,-1.050,1,9,0.167,3,0.016,-0.057
45.18,0.889,-1.052,1,9,0.167,3,0.016,-0.057
45.31,0.888,-1.053,1,9,0.167,3,0.016,0.007
45.44,0.887,-1.055,1,9,0.167,3,0.015,-0.121
45.57,0.885,-1.056,1,9,0.167,3,0.016,-0.057
45.70,0.884,-1.057,1,9,0.167,3,0.016,0.071
45.82,0.882,-1.059,1,9,0.167,3,0.016,-0.057
45.95,0.881,-1.060,1,9,0.167,3,0.015,-0.185
46.08,0.880,-1.061,1,9,0.167,3,0.016,-0.057
46.21,0.878,-1.063,1,9,0.167,3,0.016,0.071
46.34,0.877,-1.064,1,9,0.167,3,0.016,0.007
46.46,0.875,-1.066,1,9,0.167,3,0.015,-0.121
46.59,0.874,-1.067,1,9,0.167,3,0.015,-0.185
46.72,0.873,-1.068,1,9,0.167,3,0.016,-0.057
46.85,0.871,-1.070,1,9,0.167,3,0.016,0.071
46.98,0.870,-1.071,1,9,0.167,3,0.016,0.007
47.10,0.868,-1.072,1,9,0.167,3,0.015,-0.121
47.23,0.867,-1.073,1,9,0.167,3,0.015,-0.121
47.36,0.865,-1.075,1,9,0.167,3,0.016,0.007
47.49,0.864,-1.076,1,9,0.167,3,0.016,0.007
47.62,0.862,-1.077,1,9,0.167,3,0.015,-0.121
47.74,0.861,-1.079,1,9,0.167,3,0.016,-0.057
47.87,0.859,-1.080,1,9,0.167,3,0.016,0.007
48.00,0.858,-1.081,1,9,0.167,3,0.015,-0.121
48.13,0.856,-1.082,1,9,0.167,3,0.016,0.007
48.26,0.855,-1.084,1,9,0.167,3,0.016,-0.057
48.38,0.853,-1.085,1,9,0.167,3,0.016,-0.057
48.51,0.852,-1.086,1,9,0.167,3,0.016,-0.057
48.64,0.850,-1.087,1,9,0.167,3,0.016,0.007
48.77,0.849,-1.088,1,9,0.167,3,0.015,-0.121
48.90,0.847,-1.090,1,9,0.167,3,0.016,-0.057
49.02,0.846,-1.091,1,9,0.167,3,0.016,0.071
49.15,0.844,-1.092,1,9,0.167,3,0.016,-0.057
49.28,0.842,-1.093,1,9,0.167,3,0.015,-0.185
49.41,0.841,-1.094,1,9,0.167,3,0.016,-0.057
49.54,0.839,-1.095,1,9,0.167,3,0.016,0.071
49.66,0.838,-1.096,1,9,0.167,3,0.016,-0.057
49.79,0.836,-1.098,1,9,0.167,3,0.015,-0.121
49.92,0.834,-1.099,1,9,0.167,3,0.016,0.001
50.05,0.833,-1.100,1,9,0.167,3,0.016,-0.063
50.18,0.831,-1.101,1,9,0.167,3,0.016,-0.063
50.30,0.829,-1.102,1,9,0.167,3,0.016,-0.063
50.43,0.828,-1.103,1,9,0.167,3,0.016,-0.007
50.56,0.826,-1.104,1,9,0.167,3,0.016,-0.071
50.69,0.824,-1.105,1,9,0.167,3,0.016,-0.088
50.82,0.822,-1.107,1,9,0.167,3,0.015,-0.104
50.94,0.820,-1.108,1,9,0.167,3,0.024,-0.073
51.07,0.817,-1.109,1,9,0.167,3,0.027,-0.089
51.20,0.814,-1.111,1,9,0.167,3,0.023,-0.073
51.33,0.811,-1.113,1,9,0.167,3,0.037,-0.141
51.46,0.806,-1.116,1,9,0.167,3,0.038,-0.111
51.58,0.802,-1.118,1,9,0.167,3,0.055,-0.239
51.71,0.794,-1.122,1,9,0.167,3,0.066,-0.303
51.84,0.785,-1.126,0,9,0.176,3,0.101,-0.303
51.97,0.772,-1.131,0,9,0.176,3,0.121,-0.431
52.10,0.757,-1.136,0,9,0.176,3,0.156,-0.559
52.22,0.735,-1.142,0,9,0.176,3,0.217,-0.431
52.35,0.711,-1.147,0,9,0.176,3,0.182,-0.559
52.48,0.690,-1.151,0,9,0.176,3,0.165,-0.623
52.61,0.669,-1.153,0,8,0.185,3,0.187,-0.543
52.74,0.648,-1.154,0,8,0.185,3,0.193,-0.519
52.86,0.629,-1.156,0,8,0.185,4,0.190,-0.530
52.99,0.610,-1.157,0,8,0.185,4,0.192,-0.524
53.12,0.591,-1.158,0,8,0.185,4,0.185,-0.547
53.25,0.572,-1.160,0,8,0.185,4,0.191,-0.525
53.38,0.554,-1.161,0,8,0.185,4,0.191,-0.525
53.50,0.535,-1.162,0,8,0.185,4,0.187,-0.541
53.63,0.516,-1.163,0,8,0.185,4,0.184,-0.553
53.76,0.498,-1.165,0,8,0.185,4,0.188,-0.536
53.89,0.479,-1.166,0,8,0.185,4,0.188,-0.539
54.02,0.461,-1.167,0,8,0.185,4,0.185,-0.547
54.14,0.443,-1.168,0,7,0.194,4,0.184,-0.551
54.27,0.425,-1.170,0,7,0.194,4,0.190,-0.529
54.40,0.407,-1.171,0,7,0.194,4,0.186,-0.544
54.53,0.389,-1.172,0,7,0.194,4,0.187,-0.542
54.66,0.371,-1.173,0,7,0.194,4,0.185,-0.551
54.78,0.353,-1.174,0,7,0.194,4,0.186,-0.544
54.91,0.335,-1.176,0,7,0.194,4,0.183,-0.556
55.04,0.317,-1.177,0,7,0.194,4,0.186,-0.546
55.17,0.300,-1.178,0,7,0.194,4,0.183,-0.556
55.30,0.282,-1.179,0,7,0.194,4,0.184,-0.552
55.42,0.264,-1.180,0,7,0.194,4,0.178,-0.574
55.55,0.246,-1.181,0,7,0.194,4,0.178,-0.574
